date,start_time,end_time,duration,total_pkts,ave_rate,std_rate
2011-2-27,14:00:00,14:15:00,899.93,34823238,256.24,62.39
2011-2-28,14:00:00,14:15:01,900.06,45305006,348.94,173.66
2011-3-1,14:00:00,14:15:00,899.76,42044996,307.58,42.67
2011-3-2,14:00:01,14:15:00,899.08,58291700,439.4,174.32
2011-3-3,14:00:01,14:15:00,899.27,34191465,222.83,26.39
2011-3-4,14:00:00,14:15:01,900.79,39587633,276.14,48.94
2011-3-5,14:00:00,14:15:01,900.55,45398810,344.19,58.17
2011-3-6,14:00:00,14:15:00,900.1,31955275,230.17,39.19
2011-3-7,14:00:01,14:15:01,900,53360687,410.78,45.96
2011-3-8,14:00:01,14:15:00,899.63,40715181,258.56,92.09
2011-3-9,14:00:01,14:15:01,899.93,39733420,280.4,38.37
2011-3-10,14:00:00,14:15:00,899.82,41669162,294.49,43.02
2011-3-11,14:00:00,14:15:00,899.76,41767204,281.49,42.52
2011-3-12,14:00:00,14:15:00,900.05,16941790,98.63,16.33
2011-3-13,14:00:00,14:15:00,899.97,22910707,159.41,25.44
2011-3-14,14:00:00,14:15:01,900.18,20836912,118.11,12.96
2011-3-15,14:00:00,14:15:00,900.24,21995346,140.48,23.37
2011-3-16,14:00:01,14:15:00,899.56,23956253,147.69,27.59
2011-3-17,14:00:00,14:15:00,899.78,23761821,139.14,23.16
2011-3-18,14:00:00,14:15:00,899.92,24058371,143.2,25.92
2011-3-19,14:00:00,14:15:00,900.31,25216941,165.92,40.09
2011-3-20,14:00:00,14:15:00,900.15,25615552,150.35,16.49
2011-3-21,14:00:00,14:15:01,900.38,26079993,168,16.72
2011-3-22,14:00:00,14:15:00,900.25,23181165,129.25,19.89
2011-3-23,14:00:01,14:15:00,899.93,26480613,156.64,20.27
2011-3-24,14:00:00,14:15:01,900.41,30855413,185.14,22.95
2011-3-25,14:00:00,14:15:00,900.19,27726758,151.47,19.73
2011-3-26,14:00:01,14:15:00,899.87,31597437,194.64,45.55
2011-3-27,14:00:00,14:15:01,900.62,31936581,206.37,47.64
2011-3-28,14:00:00,14:15:00,899.66,26422719,156.91,30.3
2011-3-29,14:00:00,14:15:00,900.1,29389841,188.75,29.18
2011-3-30,14:00:01,14:15:01,900.02,29243161,199.8,37.92
2011-3-31,14:00:01,14:15:01,899.62,29089799,175.45,33.29
2011-4-1,14:00:01,14:15:01,900.2,54254194,491.26,181.36
2011-4-2,14:00:00,14:15:00,899.87,64608487,596.6,110.85
2011-4-3,14:00:01,14:15:01,900.01,57412601,530.36,320.63
2011-4-4,14:00:00,14:15:00,899.75,51716577,444.28,245.21
2011-4-5,14:00:01,14:15:01,899.85,29004919,175.82,36.7
2011-4-6,14:00:00,14:15:00,899.65,46607370,381.56,236.62
2011-4-7,14:00:00,14:15:01,900.4,29680462,183.99,45.21
2011-4-8,14:00:01,14:15:01,900.17,40357298,265.58,46.28
2011-4-9,14:00:01,14:15:00,899.72,32983039,226.2,48.38
2011-4-10,14:00:00,14:15:01,900.48,28284279,182.27,48.66
2011-4-11,14:00:01,14:15:00,899.12,34728715,223.99,153.34
2011-4-12,14:00:01,14:15:01,900.09,98236252,373.95,167.8
2011-4-13,14:00:00,14:15:00,899.41,37150988,297.45,179.17
2011-4-14,14:00:01,14:15:00,899.56,32777463,200.33,43.46
2011-4-15,14:00:00,14:15:00,899.74,43110991,276.88,41.5
2011-4-16,14:00:00,14:15:00,899.88,37280286,266.53,51.03
2011-4-17,14:00:00,14:01:20,80.33,27485276,291.25,19.62
2011-4-18,14:00:01,14:15:01,899.95,208054515,304.77,32.52
2011-4-19,14:00:01,14:15:00,899.51,103782628,243.24,44.59
2011-4-20,14:00:00,14:15:01,900.31,62750707,149.2,24.79
2011-4-21,14:00:01,14:15:01,899.76,64514693,212.72,36.15
2011-4-22,14:00:01,14:15:01,899.81,50791000,201.72,36.97
2011-4-23,14:00:00,14:15:00,899.82,46159702,212.74,35.42
2011-4-24,14:00:00,14:15:01,900.6,50046404,239.62,44.77
2011-4-25,14:00:00,14:15:00,900.47,53918859,260.1,35.94
2011-4-26,14:00:01,14:15:00,899.32,52248693,201.6,35.37
2011-4-27,14:00:01,14:15:00,899.33,64441930,300.75,50.54
2011-4-28,14:00:01,14:15:00,899.58,71564014,297.08,47.55
2011-4-29,14:00:01,14:15:01,899.86,59916555,276.54,45.18
2011-4-30,14:00:00,14:15:01,900.72,55476556,225.55,46.26
2011-5-1,14:00:01,14:15:00,899.43,58483190,226.49,36.48
2011-5-2,14:00:00,14:15:00,900.26,57343412,263.21,37.62
2011-5-3,14:00:00,14:15:00,899.99,49261924,254.78,39.8
2011-5-4,14:00:01,14:15:00,899.63,32297132,219.51,40.09
2011-5-5,14:00:00,14:15:00,899.89,37650337,269.75,39
2011-5-6,14:00:00,14:15:01,900.07,48834510,361.41,35.57
2011-5-7,14:00:01,14:15:00,899.53,38230835,274.51,44.8
2011-5-8,14:00:01,14:15:00,899.76,29221338,199.92,64.18
2011-5-9,14:00:00,14:15:01,900.74,48375064,343.84,59.48
2011-5-10,14:00:01,14:15:01,900.1,41702886,251.62,41.26
2011-5-11,14:00:00,14:15:01,900.77,38625502,253.26,35.8
2011-5-12,14:00:01,14:13:22,801.45,145159032,321.47,34.01
2011-5-13,14:00:04,14:14:20,856.03,137130119,324.79,48.11
2011-5-14,14:00:01,14:13:11,789.87,134825501,355.74,59.81
2011-5-15,14:00:00,14:15:00,900,34912199,236.58,47.71
2011-5-16,14:00:01,14:15:01,900.33,48551106,304.49,47.23
2011-5-17,14:00:00,14:15:01,900.27,52385481,312.19,44.84
2011-5-18,14:00:01,14:15:01,900.59,125879061,325.15,39.2
2011-5-19,14:00:00,14:15:01,900.49,51096945,345.11,41.25
2011-5-20,14:00:01,14:15:01,900.19,136782344,325.72,40.53
2011-5-21,14:00:01,14:15:01,899.61,131113823,285.32,46.85
2011-5-22,14:00:01,14:15:01,900.27,136307427,280.6,42.52
2011-5-23,14:00:01,14:15:00,899.19,111820824,300.91,35.32
2011-5-24,14:00:01,14:15:00,899.4,101927988,282.66,40.38
2011-5-25,14:00:01,14:13:12,790.85,123313498,379.1,52.9
2011-5-26,14:00:04,14:13:23,798.81,119525579,411.24,52.26
2011-5-27,14:00:01,14:15:01,899.7,137260633,357.5,54.43
2011-5-28,14:00:03,14:13:31,808.18,121161165,315.59,49.42
2011-5-29,14:00:02,14:15:01,899.34,125795658,286.51,46.8
2011-5-30,14:00:01,14:15:01,899.87,126931839,371.55,41.28
2011-5-31,14:00:05,14:11:58,713.36,117753588,422.59,43.48
2011-6-1,14:00:01,14:15:01,900.61,131763439,350.35,42.48
2011-6-2,14:00:01,14:13:51,829.71,117542938,335.6,41.06
2011-6-3,14:00:00,14:15:00,899.81,67878264,301.21,46.63
2011-6-4,14:00:01,14:15:01,899.98,132144765,328.13,50.08
2011-6-5,14:00:01,14:15:01,900.7,125806724,287.59,41.67
2011-6-6,14:00:01,14:12:04,723.07,118024919,372.6,44.57
2011-6-7,14:00:01,14:15:02,900.32,118485300,254.46,60.28
2011-6-8,14:00:02,14:15:00,898.27,120676833,241.19,78.53
2011-6-9,14:00:01,14:15:01,899.42,130671818,287.78,48.19
2011-6-10,14:00:01,14:15:01,899.96,136893401,277.9,36.64
2011-6-11,14:00:00,14:15:00,900.06,35714783,219.94,45.81
2011-6-12,14:00:00,14:15:01,900.56,43525478,238.27,33.92
2011-6-13,14:00:03,14:12:28,744.42,146679606,332.79,29.01
2011-6-14,14:00:01,14:15:00,899.9,44932122,243.13,37.43
2011-6-15,14:00:01,14:15:01,899.99,142216200,357.2,34.23
2011-6-16,14:00:00,14:15:00,899.67,44154817,248.11,44.93
2011-6-17,14:00:01,14:15:00,899.52,38480275,213.66,32.76
2011-6-18,14:00:01,14:15:01,899.69,49056648,281.22,47.83
2011-6-19,14:00:01,14:15:01,900.03,37873436,206.09,46.51
2011-6-20,14:00:01,14:15:00,899.63,61452069,358.56,40.08
2011-6-21,14:00:00,14:15:01,900.88,53179449,296.52,35.74
2011-6-22,14:00:00,14:15:00,899.91,40545030,198.21,31.76
2011-6-23,14:00:00,14:15:00,900.08,44434745,257.85,31.08
2011-6-24,14:00:01,14:15:01,900.34,42066608,225.49,41.98
2011-6-25,14:00:00,14:15:00,899.62,44371771,280.34,52.42
2011-6-26,14:00:01,14:15:01,899.93,35911370,219.05,44.28
2011-6-27,14:00:00,14:15:00,899.98,64605236,365.88,38.94
2011-6-28,14:00:00,14:15:01,900.59,53237381,277.35,41.06
2011-6-29,14:00:00,14:15:00,900.2,48783459,262.47,40.28
2011-6-30,14:00:01,14:15:01,900.19,42366165,237.55,38.42
2011-7-1,14:00:01,14:15:00,899.27,49089777,291,41.91
2011-7-2,14:00:01,14:15:01,900.16,38706389,193.44,39.83
2011-7-3,14:00:01,14:15:00,899.38,38150893,216.75,50.13
2011-7-4,14:00:00,14:15:01,900.63,50704957,266.82,42.66
2011-7-5,14:00:01,14:15:01,899.74,46375109,247.14,46.39
2011-7-6,14:00:01,14:15:01,899.72,47895659,259.94,38.37
2011-7-7,14:00:00,14:15:01,900.6,43213534,258.89,35.96
2011-7-8,14:00:01,14:15:00,899.37,41712139,227.66,37.78
2011-7-9,14:00:01,14:15:00,899.75,44483594,274.81,61.79
2011-7-10,14:00:00,14:15:00,900.29,43419567,241.89,35.16
2011-7-11,14:00:00,14:15:00,900.38,48969334,267.62,27.27
2011-7-12,14:00:00,14:15:00,899.96,59106806,337.03,48.68
2011-7-13,14:00:01,14:15:00,899.46,50601991,311.71,49.05
2011-7-14,14:00:00,14:15:00,899.91,47911681,295.04,42.52
2011-7-15,14:00:00,14:15:01,900.21,57912843,313.68,44.56
2011-7-16,14:00:00,14:15:01,900.52,44613132,236.03,51.63
2011-7-17,14:00:00,14:15:00,899.67,49540280,248.34,42.7
2011-7-18,14:00:00,14:15:00,899.76,55613859,361.1,51.24
2011-7-19,14:00:01,14:15:00,899.2,47619244,287.87,41.75
2011-7-20,14:00:01,14:15:01,900.25,52558628,343.23,48.53
2011-7-21,14:00:03,14:13:38,814.47,110959840,353.38,54.41
2011-7-22,14:00:01,14:15:01,899.67,38938918,229.72,39.01
2011-7-23,14:00:00,14:15:00,899.39,45464685,269.86,41.73
2011-7-24,14:00:00,14:15:00,900.15,38404705,208.71,46.57
2011-7-25,14:00:00,14:15:00,899.92,51172988,311.49,79.05
2011-7-26,14:00:00,14:15:00,900.08,47165139,250.98,45.36
2011-7-27,14:00:01,14:15:01,899.87,55604923,356.29,59.58
2011-7-28,14:00:01,14:15:00,899.65,43841074,266.54,62.66
2011-7-29,14:00:00,14:15:00,899.88,53160194,313.9,35.55
2011-7-30,14:00:00,14:15:00,899.85,34758717,190.12,50.71
2011-7-31,14:00:00,14:15:00,899.45,32714173,213.09,43.1
2011-8-1,14:00:00,14:15:00,899.91,41977984,266.82,40.5
2011-8-2,14:00:00,14:15:00,900.13,55167674,322.7,55.78
2011-8-3,14:00:00,14:15:00,900.42,36826703,260.22,58.8
2011-8-4,14:00:00,14:15:00,899.83,37383460,238.78,44.81
2011-8-5,14:00:00,14:15:00,900.59,48484315,305.55,58.88
2011-8-6,14:00:01,14:15:00,899.41,53963982,322.9,47.48
2011-8-7,14:00:00,14:15:01,900.33,37662591,238.16,40.22
2011-8-8,14:00:00,14:15:00,899.96,42457792,249.53,43.93
2011-8-9,14:00:01,14:15:00,899.77,48584357,338.25,50.78
2011-8-10,14:00:01,14:15:00,899.34,50697986,343.43,68.66
2011-8-11,14:00:00,14:15:01,900.61,38778656,241.64,39.3
2011-8-12,14:00:00,14:15:00,899.47,40756936,255.74,39.32
2011-8-13,14:00:01,14:15:00,899.75,37856845,226.25,81.61
2011-8-14,14:00:00,14:15:00,900.36,36871012,215.92,46.71
2011-8-15,14:00:00,14:15:01,900.63,45258547,279.97,52.28
2011-8-16,14:00:00,14:15:00,899.65,39448912,301.6,53.45
2011-8-17,14:00:01,14:15:01,900.05,48216991,323.6,52.5
2011-8-18,14:00:00,14:15:00,899.73,41302467,265.47,56.94
2011-8-19,14:00:00,14:15:00,899.94,39342252,255.5,50.38
2011-8-20,14:00:00,14:15:01,900.61,39020893,281.33,48
2011-8-21,14:00:00,14:15:00,900.44,33101769,219.91,42.78
2011-8-22,14:00:01,14:15:00,899.65,48266857,244.24,77.38
2011-8-23,14:00:00,14:15:01,900.35,39835412,259.47,46.89
2011-8-24,14:00:00,14:15:00,900.54,42384052,266.51,61.51
2011-8-25,14:00:00,14:15:00,900.39,31799055,232.44,79.63
2011-8-26,14:00:00,14:15:01,900.42,40060823,224.88,47.36
2011-8-27,14:00:01,14:15:00,899.31,44067287,352.31,59.9
2011-8-28,14:00:00,14:15:00,899.48,29670475,242.08,56.92
2011-8-29,14:00:01,14:15:01,899.97,27270682,178.77,31.11
2011-8-30,14:00:00,14:15:00,899.99,29160908,200.37,37.23
2011-8-31,14:00:01,14:15:00,899.18,25468766,181.14,37.05
2011-9-1,14:00:01,14:15:00,899.6,31593835,216.2,34.8
2011-9-2,14:00:00,14:15:00,900.1,24282839,171.08,29.21
2011-9-3,14:00:00,14:15:00,899.84,22818533,172.89,39.76
2011-9-4,14:00:00,14:15:00,899.91,33825748,228.71,47.88
2011-9-5,14:00:00,14:15:00,899.87,30210210,171.37,32.81
2011-9-6,14:00:00,14:15:01,900.31,36111603,245.7,55.85
2011-9-7,14:00:00,14:15:01,900.36,29664016,201.66,32.51
2011-9-8,14:00:01,14:15:00,899.18,29200395,200.34,49.55
2011-9-9,14:00:00,14:15:00,900.22,27420839,183.21,35.27
2011-9-10,14:00:01,14:15:00,899.29,32923694,233.02,41.72
2011-9-11,14:00:00,14:15:00,900.48,26596353,194.01,43.76
2011-9-12,14:00:00,14:15:00,900.4,32577990,231.28,43.74
2011-9-13,14:00:00,14:15:00,899.99,39708876,230.31,40.89
2011-9-14,14:00:00,14:15:01,900.33,51037184,317.7,50.4
2011-9-15,14:00:00,14:15:00,900.34,47338706,259.95,43.37
2011-9-16,14:00:00,14:15:01,900.34,41371979,246.46,35.32
2011-9-17,14:00:00,14:15:00,900.1,44186313,275.26,52.95
2011-9-18,14:00:00,14:15:00,900.1,38783756,224.97,47.67
2011-9-19,14:00:01,14:15:01,900.01,31582936,162.54,38.57
2011-9-20,14:00:01,14:15:00,899.57,36108408,193.81,39.95
2011-9-21,14:00:00,14:15:00,900.3,27346418,138.37,27.83
2011-9-22,14:00:01,14:15:01,899.92,44740027,239.2,42.86
2011-9-23,14:00:00,14:15:00,900.05,35392916,188.62,40.96
2011-9-24,14:00:01,14:15:00,899.65,36757762,177.94,50.9
2011-9-25,14:00:01,14:15:00,899.71,45644158,204.74,49.49
2011-9-26,14:00:01,14:15:01,900.06,54836877,347.5,74.41
2011-9-27,14:00:01,14:15:01,899.62,53250030,296.9,75.57
2011-9-28,14:00:00,14:15:00,900.05,54593582,356.25,49.25
2011-9-29,14:00:00,14:15:00,899.67,41474622,269.27,46.01
2011-9-30,14:00:01,14:15:01,900.27,40169104,196.31,30.64
2011-10-1,14:00:01,14:15:01,899.9,53627785,262.79,51.12
2011-10-2,14:00:01,14:15:01,900.02,51717438,297.24,47.82
2011-10-3,14:00:00,14:15:00,899.76,60412948,314.44,44.96
2011-10-4,14:00:00,14:15:01,900.2,64015582,331.76,50.17
2011-10-5,14:00:00,14:15:00,900.18,56789225,305.5,40.1
2011-10-6,14:00:01,14:15:00,899.5,49825793,265.33,40.71
2011-10-7,14:00:00,14:15:00,899.54,47735867,235.12,34.33
2011-10-8,14:00:01,14:15:01,899.99,48134681,191.32,44.02
2011-10-9,14:00:01,14:15:01,900.02,42062661,237.17,46.37
2011-10-10,14:00:01,14:15:01,900.04,41935211,225.42,33.46
2011-10-11,14:00:01,14:15:00,899.78,50871364,296.02,32.5
2011-10-12,14:00:00,14:15:00,899.85,44010384,230.36,32.38
2011-10-13,14:00:01,14:15:01,899.6,65654275,279.59,32.52
2011-10-14,14:00:00,14:15:00,900.15,67036707,292.7,30.38
2011-10-15,14:00:00,14:15:00,900.14,50730575,158.87,29.05
2011-10-16,14:00:00,14:15:01,900.71,57317414,205.97,37.69
2011-10-17,14:00:00,14:15:01,900.6,70931276,307.55,40.46
2011-10-18,14:00:00,14:15:00,899.52,57713782,245.36,41.87
2011-10-19,14:00:00,14:15:00,900.13,59632615,272.24,48.71
2011-10-20,14:00:00,14:15:00,899.67,64124552,271.06,32.84
2011-10-21,14:00:00,14:15:01,900.35,68488653,283.44,32.46
2011-10-22,14:00:01,14:15:00,899.38,56233015,167.67,49.92
2011-10-23,14:00:01,14:15:01,899.94,50196227,129.33,34.38
2011-10-24,14:00:00,14:15:00,899.94,65973153,221.17,34.1
2011-10-25,14:00:01,14:15:01,899.93,74171457,367.43,44.4
2011-10-26,14:00:01,14:15:01,900.21,72187295,264.11,39.26
2011-10-27,14:00:00,14:15:00,899.78,49688216,246.93,42.57
2011-10-28,14:00:01,14:15:00,899.79,47677480,266.62,40.3
2011-10-29,14:00:01,14:15:00,899.26,41099387,226.19,45.84
2011-10-30,14:00:00,14:15:00,899.53,39200988,207.94,56.6
2011-10-31,14:00:00,14:15:00,899.95,34720570,168.76,42.17
2011-11-1,14:00:01,14:15:00,899.66,40454023,191.52,28.56
2011-11-2,14:00:00,14:15:00,899.73,53951378,244.53,32.96
2011-11-3,14:00:00,14:15:01,900.46,52844394,244.95,45.46
2011-11-4,14:00:00,14:15:00,900.44,42827036,203.6,34.61
2011-11-5,14:00:00,14:15:00,899.88,59100978,366.32,65.4
2011-11-6,14:00:01,14:15:00,899.3,42517409,238.6,60.42
2011-11-7,14:00:00,14:15:00,899.51,47503656,226.11,37.76
2011-11-8,14:00:01,14:15:00,899.06,45589067,275.06,35.8
2011-11-9,14:00:00,14:15:00,900.15,56541489,359.83,57.5
2011-11-10,14:00:00,14:15:00,900.02,50522880,327.16,44.51
2011-11-11,14:00:00,14:15:00,900.1,62375602,240.26,69.07
2011-11-12,14:00:01,14:15:00,899.59,35585242,231.67,40.35
2011-11-13,14:00:00,14:15:01,900.48,32341616,208.93,67.05
2011-11-14,14:00:00,14:15:01,900.16,55470807,248.38,42.1
2011-11-15,14:00:00,14:15:00,900.04,58879459,280.9,36.61
2011-11-16,14:00:00,14:15:00,900.04,68784381,348.98,46.3
2011-11-17,14:00:00,14:15:00,900.35,63398070,290.45,39.2
2011-11-18,14:00:00,14:15:00,899.94,54053747,294.22,40.27
2011-11-19,14:00:00,14:15:00,900.02,54029167,286.04,60.82
2011-11-20,14:00:01,14:15:00,899.53,40772004,214.25,53.28
2011-11-21,14:00:00,14:15:01,900.75,46899496,232.87,39.41
2011-11-22,14:00:01,14:15:00,899.6,48694271,239.74,33.11
2011-11-23,14:00:00,14:15:00,900.07,43755954,215.12,31.58
2011-11-24,14:00:01,14:15:00,899.39,50073368,297.78,36.99
2011-11-25,14:00:01,14:15:01,900.17,60931542,364.49,36.46
2011-11-26,14:00:00,14:15:01,900.22,49132240,277.4,57.05
2011-11-27,14:00:00,14:15:00,899.92,47208982,250.07,65.49
2011-11-28,14:00:00,14:15:00,899.65,46100157,297.01,49.44
2011-11-29,14:00:00,14:15:01,900.27,74013443,364.46,52.23
2011-11-30,14:00:01,14:15:00,899.6,60638467,270.34,48.56
2011-12-1,14:00:00,14:15:00,899.82,46103423,265.76,41.98
2011-12-2,14:00:00,14:15:00,899.37,42703064,246.18,40.12
2011-12-3,14:00:00,14:15:00,899.93,35706086,223.91,61.44
2011-12-4,14:00:01,14:15:01,899.89,27302399,199.05,56.36
2011-12-5,14:00:01,14:15:00,899.32,41053147,285.85,47.61
2011-12-6,14:00:00,14:15:01,900.69,59197350,298.55,48.44
2011-12-7,14:00:00,14:15:01,900.31,61087672,293.74,45.44
2011-12-8,14:00:00,14:15:01,900.73,54354122,246.27,47.23
2011-12-9,14:00:01,14:15:00,899.47,61490884,326.49,50.79
2011-12-10,14:00:01,14:15:00,899.13,50791985,240.09,48.23
2011-12-11,14:00:00,14:15:00,899.95,46647357,205.04,45.03
2011-12-12,14:00:01,14:15:00,899.51,57030201,292.78,57.88
2011-12-13,14:00:01,14:15:00,899.57,62046287,304.24,61.86
2011-12-14,14:00:01,14:15:01,899.91,55819682,287.4,52.48
2011-12-15,14:00:00,14:15:00,900,52695553,247.56,45.93
2011-12-16,14:00:01,14:15:01,899.82,59194936,297.63,44.32
2011-12-17,14:00:00,14:15:00,899.82,59085238,334.85,69.34
2011-12-18,14:00:01,14:15:00,899.56,50634831,238.77,61.73
2011-12-19,14:00:00,14:15:00,899.88,51114719,224.26,52.49
2011-12-20,14:00:00,14:15:00,899.91,47078016,308.77,41.59
2011-12-21,14:00:00,14:15:00,899.79,39274995,235.66,36.99
2011-12-22,14:00:00,14:15:01,900.37,33398725,199.28,36.87
2011-12-23,14:00:01,14:15:00,899.68,28194516,171.65,34.19
2011-12-24,14:00:00,14:15:00,899.92,47526587,355.28,60.97
2011-12-25,14:00:01,14:15:00,899.23,28773996,184.02,46.92
2011-12-26,14:00:00,14:15:00,899.91,37181643,241.53,46.22
2011-12-27,14:00:00,14:15:01,900.45,39894930,255.79,63.03
2011-12-28,14:00:00,14:15:01,900.25,37494891,249.79,51.1
2011-12-29,14:00:00,14:15:00,900.15,35715281,226.73,49.29
2011-12-30,14:00:00,14:15:01,900.64,31896875,212.63,50.19
2011-12-31,,,,,,
2012-1-1,14:00:00,14:15:01,900.73,38298486,244.72,48.98
2012-1-2,14:00:00,14:15:01,900.67,30572041,182.01,46.86
2012-1-3,14:00:00,14:15:01,900.16,38197611,270.38,53.46
2012-1-4,14:00:00,14:15:00,900.46,31580761,198.82,48.11
2012-1-5,14:00:00,14:15:00,899.73,48480933,359.65,70.42
2012-1-6,14:00:00,14:15:00,900.38,41298452,256.08,58.29
2012-1-7,14:00:00,14:15:01,900.03,40914640,236.15,51.73
2012-1-8,14:00:00,14:15:00,899.96,42159325,286.78,58.46
2012-1-9,14:00:00,14:15:01,900.88,32132537,191.99,55.91
2012-1-10,14:00:01,14:15:00,899.41,35158160,182.82,36.68
2012-1-11,14:00:00,14:15:00,899.9,43352126,253.02,39.62
2012-1-12,14:00:01,14:15:01,899.83,49005532,275.24,41.8
2012-1-13,14:00:01,14:15:01,900.36,42323067,292.78,53.65
2012-1-14,14:00:01,14:15:00,899.49,29427126,191.91,43.44
2012-1-15,14:00:00,14:15:00,900.24,36744360,289.04,55.09
2012-1-16,14:00:00,14:15:01,900.39,39009006,266.4,59.14
2012-1-17,14:00:01,14:15:00,899.38,49450818,320.73,54.56
2012-1-18,14:00:00,14:15:00,900.23,44850495,258.79,56.13
2012-1-19,14:00:01,14:15:01,900.28,46056430,245.11,50.32
2012-1-20,14:00:01,14:15:00,899.35,51379616,336.25,52.74
2012-1-21,14:00:00,14:15:01,900.24,39432024,247.67,41.33
2012-1-22,14:00:00,14:15:00,899.54,30097365,180.19,35.27
2012-1-23,14:00:00,14:15:01,900.54,38768403,222.21,34.71
2012-1-24,14:00:00,14:15:00,899.69,37107238,206.46,41.59
2012-1-25,14:00:01,14:15:00,899.25,45363506,274.15,55
2012-1-26,14:00:01,14:15:00,899.53,42465304,259.42,55.83
2012-1-27,14:00:01,14:15:00,899.53,56646143,332.02,61.8
2012-1-28,14:00:00,14:15:00,899.48,37287377,259.26,71.62
2012-1-29,14:00:00,14:15:01,900.39,30272267,210.61,43.3
2012-1-30,14:00:01,14:15:00,899.32,41771101,264.43,50.07
2012-1-31,14:00:00,14:15:01,900.61,44137429,282.39,56.09
2012-2-1,14:00:01,14:15:01,900.12,64632346,320.55,48.04
2012-2-2,14:00:00,14:15:00,899.88,57688165,255.08,47.99
2012-2-3,14:00:00,14:15:00,899.83,59473273,269.69,64.69
2012-2-4,14:00:00,14:15:01,900.77,51505191,219.24,50.67
2012-2-5,14:00:01,14:15:00,899.5,50464438,269.79,53.13
2012-2-6,14:00:00,14:15:01,900.26,51400037,232.33,48.9
2012-2-7,14:00:01,14:15:01,900.1,55324913,243,46.21
2012-2-8,14:00:01,14:15:00,899.38,52481410,204.4,53.62
2012-2-9,14:00:00,14:15:01,900.44,50132675,219.16,41.38
2012-2-10,14:00:01,14:15:00,899.7,50265666,217.83,52.27
2012-2-11,14:00:00,14:15:00,899.45,43208670,197.19,49.6
2012-2-12,14:00:00,14:15:00,900.39,46024907,203.65,58.88
2012-2-13,14:00:01,14:15:00,899.5,58363761,275.04,54.16
2012-2-14,14:00:01,14:15:00,899.65,52262938,238.42,48.51
2012-2-15,14:00:01,14:15:00,899.17,42414299,265.35,47.63
2012-2-16,14:00:00,14:15:01,900.49,50927407,333.22,52.01
2012-2-17,14:00:00,14:15:00,900.14,38994707,253.63,63.59
2012-2-18,14:00:01,14:15:01,900.01,32273722,211.97,55.13
2012-2-19,14:00:01,14:15:01,899.79,34755243,216.43,55.46
2012-2-20,14:00:01,14:15:01,900.22,38863481,251.95,58.95
2012-2-21,14:00:01,14:15:00,899.37,35239549,219.4,49.28
2012-2-22,14:00:01,14:15:00,899.44,30469355,183.31,52.73
2012-2-23,14:00:00,14:15:00,900.37,34168375,219.02,52.19
2012-2-24,14:00:01,14:15:01,900.05,41018963,236.17,51.56
2012-2-25,14:00:01,14:15:01,899.84,49368448,319.03,51.46
2012-2-26,14:00:01,14:15:00,899.63,48461615,331.53,61.87
2012-2-27,14:00:00,14:15:00,900.35,38287368,255.96,62.86
2012-2-28,14:00:01,14:15:01,900.03,43231565,301.99,91.68
2012-2-29,14:00:01,14:15:01,899.69,33745227,219.29,49.47
2012-3-1,14:00:01,14:15:00,899.24,39209221,264.61,39.58
2012-3-2,14:00:01,14:15:01,899.77,40035640,288.83,44.33
2012-3-3,14:00:00,14:15:00,899.81,35192851,240.96,46.8
2012-3-4,14:00:00,14:15:01,900.74,37451961,248.34,62.03
2012-3-5,14:00:01,14:15:00,899.7,26362574,169.12,35.15
2012-3-6,14:00:00,14:15:00,899.73,28698033,183.43,42.29
2012-3-7,14:00:00,14:15:00,900.17,42686858,327.98,60.36
2012-3-8,14:00:01,14:15:01,900.05,34847737,259.84,48.87
2012-3-9,14:00:00,14:15:00,899.62,43704319,299.47,52.01
2012-3-10,14:00:01,14:15:01,899.97,37245108,251.84,63.19
2012-3-11,14:00:00,14:15:00,900.23,39230406,258.13,44.02
2012-3-12,14:00:00,14:15:00,900.16,33941661,196.88,31.78
2012-3-13,14:00:00,14:15:01,900.69,42180784,277.64,51.69
2012-3-14,14:00:01,14:15:00,899.42,36504878,240.56,35.72
2012-3-15,14:00:00,14:15:00,899.95,38184645,252.36,41.16
2012-3-16,14:00:00,14:15:01,900.43,40507919,270.14,50.99
2012-3-17,14:00:01,14:15:00,899.67,39160054,279.52,56.25
2012-3-18,14:00:00,14:15:01,900.89,34571838,225.69,53.12
2012-3-19,14:00:01,14:15:00,899.24,33600254,201.63,35.65
2012-3-20,14:00:00,14:15:00,900.33,36573267,253.89,32.75
2012-3-21,14:00:01,14:15:00,899.31,42044715,278.71,44.97
2012-3-22,14:00:00,14:15:00,900.37,27923448,177.16,29.89
2012-3-23,14:00:01,14:15:00,899.22,32474693,210.48,35.37
2012-3-24,14:00:00,14:15:01,900.32,44057162,325.56,59.09
2012-3-25,14:00:00,14:15:00,899.93,39236776,268.04,49.89
2012-3-26,14:00:00,14:15:01,900.01,34043836,241.25,38.57
2012-3-27,14:00:00,14:15:00,899.92,31886112,223.4,64.57
2012-3-28,14:00:00,14:15:00,900.43,36894761,261.92,43.5
2012-3-29,14:00:00,14:15:00,899.86,37011721,243.74,47.36
