dataset,algorithm,quantity,rmse,train_time,predict_time,n_ins,n_outs,n_filters,n_kernels,n_epochs,n_batch,n_diff,res_sizes,n_leaking_rate,spectral_rads,n_nodes,p_params,d_params,q_params,t_params,P_params,D_params,Q_params,m_params
shortterm,sarima,packetrate,2891091.834,0.140441594,0.003422513,,,,,,,,,,,,0,0,1,2,0,2,0,t
shortterm,sarima,packetrate,2015083.246,0.04835717,0.003152606,,,,,,,,,,,,0,0,1,0,0,0,0,ct
shortterm,sarima,packetrate,1757373.73,0.05799443,0.003303606,,,,,,,,,,,,0,0,1,0,0,1,0,ct
shortterm,sarima,packetrate,1359473.955,0.074743131,0.003325454,,,,,,,,,,,,0,0,1,0,0,2,0,ct
shortterm,sarima,packetrate,1975191.087,0.063448729,0.003319732,,,,,,,,,,,,0,0,1,1,0,0,0,ct
shortterm,sarima,packetrate,1737149.551,0.090581041,0.003285986,,,,,,,,,,,,0,0,1,1,0,1,0,ct
shortterm,sarima,packetrate,1351282.603,0.103729122,0.00336042,,,,,,,,,,,,0,0,1,1,0,2,0,ct
shortterm,sarima,packetrate,1837900.142,0.094187153,0.003234184,,,,,,,,,,,,0,0,1,2,0,0,0,ct
shortterm,sarima,packetrate,12446508.92,0.539163892,0.003333636,,,,,,,,,,,,0,0,1,2,0,1,0,ct
shortterm,sarima,packetrate,1290586.723,0.162518521,0.003363772,,,,,,,,,,,,0,0,1,2,0,2,0,ct
shortterm,sarima,packetrate,5443943.1,0.070216156,0.002516643,,,,,,,,,,,,0,0,2,0,0,0,0,n
shortterm,sarima,packetrate,3805643.629,0.052007543,0.002621757,,,,,,,,,,,,0,0,2,0,0,1,0,n
shortterm,sarima,packetrate,3516249.991,0.051600078,0.002681943,,,,,,,,,,,,0,0,2,0,0,2,0,n
shortterm,sarima,packetrate,1074066.07,0.048769934,0.002340897,,,,,,,,,,,,0,0,2,1,0,0,0,n
shortterm,sarima,packetrate,1075962.475,0.080529367,0.002385768,,,,,,,,,,,,0,0,2,1,0,1,0,n
shortterm,sarima,packetrate,1075429.749,0.089753028,0.00235012,,,,,,,,,,,,0,0,2,1,0,2,0,n
shortterm,sarima,packetrate,1074988.605,0.07513352,0.002314346,,,,,,,,,,,,0,0,2,2,0,0,0,n
shortterm,sarima,packetrate,8854850.515,0.162410273,0.002546591,,,,,,,,,,,,0,0,2,2,0,1,0,n
shortterm,sarima,packetrate,1074604.922,0.106096534,0.002329352,,,,,,,,,,,,0,0,2,2,0,2,0,n
shortterm,sarima,packetrate,1618791.286,0.041459173,0.003335024,,,,,,,,,,,,0,0,2,0,0,0,0,c
shortterm,sarima,packetrate,1394839.799,0.062716377,0.003381667,,,,,,,,,,,,0,0,2,0,0,1,0,c
shortterm,sarima,packetrate,1342298.408,0.120008132,0.003754773,,,,,,,,,,,,0,0,2,0,0,2,0,c
shortterm,sarima,packetrate,1565731.14,0.064633824,0.003324377,,,,,,,,,,,,0,0,2,1,0,0,0,c
shortterm,sarima,packetrate,1370408.941,0.087897315,0.003380007,,,,,,,,,,,,0,0,2,1,0,1,0,c
shortterm,sarima,packetrate,1328180.496,0.148834346,0.003452262,,,,,,,,,,,,0,0,2,1,0,2,0,c
shortterm,sarima,packetrate,1475489.244,0.11053526,0.003349627,,,,,,,,,,,,0,0,2,2,0,0,0,c
shortterm,sarima,packetrate,9394502.352,0.61030513,0.003451813,,,,,,,,,,,,0,0,2,2,0,1,0,c
shortterm,sarima,packetrate,1275591.651,0.206122502,0.003472266,,,,,,,,,,,,0,0,2,2,0,2,0,c
shortterm,sarima,packetrate,3085497.176,0.059672232,0.00328439,,,,,,,,,,,,0,0,2,0,0,0,0,t
shortterm,sarima,packetrate,2305168.992,0.063187807,0.003327973,,,,,,,,,,,,0,0,2,0,0,1,0,t
shortterm,sarima,packetrate,1975280.336,0.130650846,0.003439222,,,,,,,,,,,,0,0,2,0,0,2,0,t
shortterm,sarima,packetrate,4221270.071,0.057749156,0.003336926,,,,,,,,,,,,0,0,2,1,0,0,0,t
shortterm,sarima,packetrate,2921557.359,0.085155838,0.003356928,,,,,,,,,,,,0,0,2,1,0,1,0,t
shortterm,sarima,packetrate,2327532.478,0.139993286,0.003454105,,,,,,,,,,,,0,0,2,1,0,2,0,t
shortterm,sarima,packetrate,4210761.518,0.089570988,0.003358919,,,,,,,,,,,,0,0,2,2,0,0,0,t
shortterm,sarima,packetrate,9.90E+16,0.914008861,0.003458172,,,,,,,,,,,,0,0,2,2,0,1,0,t
shortterm,sarima,packetrate,2322415.141,0.187994761,0.003506512,,,,,,,,,,,,0,0,2,2,0,2,0,t
shortterm,sarima,packetrate,1567776.807,0.047636961,0.003201476,,,,,,,,,,,,0,0,2,0,0,0,0,ct
shortterm,sarima,packetrate,1362626.483,0.07126977,0.003292235,,,,,,,,,,,,0,0,2,0,0,1,0,ct
shortterm,sarima,packetrate,1318169.439,0.136304034,0.00341803,,,,,,,,,,,,0,0,2,0,0,2,0,ct
shortterm,sarima,packetrate,1546772.88,0.076036739,0.003306582,,,,,,,,,,,,0,0,2,1,0,0,0,ct
shortterm,sarima,packetrate,1354137.694,0.099197862,0.003289921,,,,,,,,,,,,0,0,2,1,0,1,0,ct
shortterm,sarima,packetrate,1313151.034,0.168898153,0.003446716,,,,,,,,,,,,0,0,2,1,0,2,0,ct
shortterm,sarima,packetrate,1471098.928,0.121241233,0.003307612,,,,,,,,,,,,0,0,2,2,0,0,0,ct
shortterm,sarima,packetrate,9736856.671,0.7069469,0.003417986,,,,,,,,,,,,0,0,2,2,0,1,0,ct
shortterm,sarima,packetrate,1266411.967,0.224483684,0.003430518,,,,,,,,,,,,0,0,2,2,0,2,0,ct
shortterm,sarima,packetrate,1065125.276,0.004069323,0.002112091,,,,,,,,,,,,0,1,0,0,0,0,0,n
shortterm,sarima,packetrate,1063399.334,0.012278672,0.002334884,,,,,,,,,,,,0,1,0,0,0,1,0,n
shortterm,sarima,packetrate,1071296.748,0.017481035,0.002217197,,,,,,,,,,,,0,1,0,0,0,2,0,n
shortterm,sarima,packetrate,1061865.059,0.005318221,0.002125451,,,,,,,,,,,,0,1,0,1,0,0,0,n
shortterm,sarima,packetrate,1065031.379,0.028543495,0.002269504,,,,,,,,,,,,0,1,0,1,0,1,0,n
shortterm,sarima,packetrate,1072543.694,0.035176667,0.002185117,,,,,,,,,,,,0,1,0,1,0,2,0,n
shortterm,sarima,packetrate,1071003.023,0.006299159,0.002150252,,,,,,,,,,,,0,1,0,2,0,0,0,n
shortterm,sarima,packetrate,1071892.647,0.028386472,0.002244742,,,,,,,,,,,,0,1,0,2,0,1,0,n
shortterm,sarima,packetrate,1068444.471,0.080573001,0.002392786,,,,,,,,,,,,0,1,0,2,0,2,0,n
shortterm,sarima,packetrate,1066559.868,0.006976672,0.003127499,,,,,,,,,,,,0,1,0,0,0,0,0,c
shortterm,sarima,packetrate,1064753.8,0.021457274,0.003270514,,,,,,,,,,,,0,1,0,0,0,1,0,c
shortterm,sarima,packetrate,1072550.435,0.032892982,0.003376613,,,,,,,,,,,,0,1,0,0,0,2,0,c
shortterm,sarima,packetrate,1063120.505,0.01379293,0.003164984,,,,,,,,,,,,0,1,0,1,0,0,0,c
shortterm,sarima,packetrate,1066811.604,0.055602525,0.00332514,,,,,,,,,,,,0,1,0,1,0,1,0,c
shortterm,sarima,packetrate,1073654.101,0.068050867,0.003350701,,,,,,,,,,,,0,1,0,1,0,2,0,c
shortterm,sarima,packetrate,1072054.78,0.01833339,0.003268447,,,,,,,,,,,,0,1,0,2,0,0,0,c
shortterm,sarima,packetrate,1073092.716,0.055964966,0.003331754,,,,,,,,,,,,0,1,0,2,0,1,0,c
shortterm,sarima,packetrate,1072041.069,0.127466154,0.003378498,,,,,,,,,,,,0,1,0,2,0,2,0,c
shortterm,sarima,packetrate,1069154.702,0.006966465,0.003126905,,,,,,,,,,,,0,1,0,0,0,0,0,t
shortterm,sarima,packetrate,1067093.496,0.021408704,0.003263474,,,,,,,,,,,,0,1,0,0,0,1,0,t
shortterm,sarima,packetrate,1074702.035,0.032908361,0.003396856,,,,,,,,,,,,0,1,0,0,0,2,0,t
shortterm,sarima,packetrate,1065310.309,0.013806424,0.003182181,,,,,,,,,,,,0,1,0,1,0,0,0,t
shortterm,sarima,packetrate,1070003.461,0.05547542,0.003333448,,,,,,,,,,,,0,1,0,1,0,1,0,t
shortterm,sarima,packetrate,1075541.401,0.067573393,0.003344426,,,,,,,,,,,,0,1,0,1,0,2,0,t
shortterm,sarima,packetrate,1073810.935,0.01867505,0.003264152,,,,,,,,,,,,0,1,0,2,0,0,0,t
shortterm,sarima,packetrate,1075204.332,0.055507985,0.003355411,,,,,,,,,,,,0,1,0,2,0,1,0,t
shortterm,sarima,packetrate,1072528.861,0.130857524,0.003364967,,,,,,,,,,,,0,1,0,2,0,2,0,t
shortterm,sarima,packetrate,1070371.047,0.008396956,0.003133224,,,,,,,,,,,,0,1,0,0,0,0,0,ct
shortterm,sarima,packetrate,1068143.099,0.025829326,0.003246487,,,,,,,,,,,,0,1,0,0,0,1,0,ct
shortterm,sarima,packetrate,1075667.823,0.038327472,0.00336217,,,,,,,,,,,,0,1,0,0,0,2,0,ct
shortterm,sarima,packetrate,1066300.456,0.017270694,0.003182027,,,,,,,,,,,,0,1,0,1,0,0,0,ct
shortterm,sarima,packetrate,1071593.812,0.065575496,0.003343117,,,,,,,,,,,,0,1,0,1,0,1,0,ct
shortterm,sarima,packetrate,1076422.096,0.078213072,0.003337686,,,,,,,,,,,,0,1,0,1,0,2,0,ct
shortterm,sarima,packetrate,1074575.575,0.024055372,0.003389737,,,,,,,,,,,,0,1,0,2,0,0,0,ct
shortterm,sarima,packetrate,1076179.978,0.063561894,0.003335316,,,,,,,,,,,,0,1,0,2,0,1,0,ct
shortterm,sarima,packetrate,1075465.417,0.146127342,0.003357988,,,,,,,,,,,,0,1,0,2,0,2,0,ct
shortterm,sarima,packetrate,1063399.334,0.010794278,0.002179064,,,,,,,,,,,,0,1,1,0,0,0,0,n
shortterm,sarima,packetrate,1062819.222,0.016085487,0.002177626,,,,,,,,,,,,0,1,1,0,0,1,0,n
shortterm,sarima,packetrate,1072993.633,0.043619403,0.002300201,,,,,,,,,,,,0,1,1,0,0,2,0,n
shortterm,sarima,packetrate,1065031.422,0.028430784,0.002194191,,,,,,,,,,,,0,1,1,1,0,0,0,n
shortterm,sarima,packetrate,1072560.372,0.044660234,0.002278653,,,,,,,,,,,,0,1,1,1,0,1,0,n
shortterm,sarima,packetrate,1073752.214,0.090333181,0.002330631,,,,,,,,,,,,0,1,1,1,0,2,0,n
shortterm,sarima,packetrate,1071815.555,0.033463184,0.002199022,,,,,,,,,,,,0,1,1,2,0,0,0,n
shortterm,sarima,packetrate,1071787.049,0.061674825,0.002262166,,,,,,,,,,,,0,1,1,2,0,1,0,n
shortterm,sarima,packetrate,1070462.748,0.118446684,0.002464311,,,,,,,,,,,,0,1,1,2,0,2,0,n
shortterm,sarima,packetrate,1064824.502,0.021827044,0.003358804,,,,,,,,,,,,0,1,1,0,0,0,0,c
shortterm,sarima,packetrate,1064257.583,0.030679234,0.003276491,,,,,,,,,,,,0,1,1,0,0,1,0,c
shortterm,sarima,packetrate,1074319.31,0.086696989,0.003409355,,,,,,,,,,,,0,1,1,0,0,2,0,c
shortterm,sarima,packetrate,1066921.629,0.0609917,0.003395221,,,,,,,,,,,,0,1,1,1,0,0,0,c
shortterm,sarima,packetrate,1073725.73,0.082197722,0.003343453,,,,,,,,,,,,0,1,1,1,0,1,0,c
shortterm,sarima,packetrate,1075117.541,0.179420036,0.003474934,,,,,,,,,,,,0,1,1,1,0,2,0,c
shortterm,sarima,packetrate,1073112.329,0.069386496,0.003343108,,,,,,,,,,,,0,1,1,2,0,0,0,c
shortterm,sarima,packetrate,1073145.114,0.120520395,0.003329067,,,,,,,,,,,,0,1,1,2,0,1,0,c
shortterm,sarima,packetrate,1072671.091,0.198664458,0.003445651,,,,,,,,,,,,0,1,1,2,0,2,0,c
shortterm,sarima,packetrate,1067862.864,0.021745811,0.003394463,,,,,,,,,,,,0,1,1,0,0,0,0,t
shortterm,sarima,packetrate,1067317.141,0.030683658,0.003288087,,,,,,,,,,,,0,1,1,0,0,1,0,t
shortterm,sarima,packetrate,1077175.207,0.086379492,0.003442114,,,,,,,,,,,,0,1,1,0,0,2,0,t
shortterm,sarima,packetrate,1071119.361,0.061450899,0.003421136,,,,,,,,,,,,0,1,1,1,0,0,0,t
shortterm,sarima,packetrate,1076238.961,0.081587497,0.003325294,,,,,,,,,,,,0,1,1,1,0,1,0,t
shortterm,sarima,packetrate,1077774.194,0.166247135,0.003478721,,,,,,,,,,,,0,1,1,1,0,2,0,t
shortterm,sarima,packetrate,1075954.171,0.069400476,0.003330267,,,,,,,,,,,,0,1,1,2,0,0,0,t
shortterm,sarima,packetrate,1076121.57,0.121496537,0.003381937,,,,,,,,,,,,0,1,1,2,0,1,0,t
shortterm,sarima,packetrate,1075472.88,0.19704249,0.003477694,,,,,,,,,,,,0,1,1,2,0,2,0,t
shortterm,sarima,packetrate,1069489.192,0.025116214,0.003218202,,,,,,,,,,,,0,1,1,0,0,0,0,ct
shortterm,sarima,packetrate,1068949.135,0.037263419,0.00335646,,,,,,,,,,,,0,1,1,0,0,1,0,ct
shortterm,sarima,packetrate,1078722.153,0.100935667,0.003421699,,,,,,,,,,,,0,1,1,0,0,2,0,ct
shortterm,sarima,packetrate,1073470.12,0.072027672,0.003314941,,,,,,,,,,,,0,1,1,1,0,0,0,ct
shortterm,sarima,packetrate,1077588.05,0.094461096,0.003346752,,,,,,,,,,,,0,1,1,1,0,1,0,ct
shortterm,sarima,packetrate,1079217.905,0.180385152,0.003476482,,,,,,,,,,,,0,1,1,1,0,2,0,ct
shortterm,sarima,packetrate,1077504.645,0.080200156,0.003298914,,,,,,,,,,,,0,1,1,2,0,0,0,ct
shortterm,sarima,packetrate,1077728.191,0.138358256,0.003356819,,,,,,,,,,,,0,1,1,2,0,1,0,ct
shortterm,sarima,packetrate,1079743.649,0.217261062,0.003457053,,,,,,,,,,,,0,1,1,2,0,2,0,ct
shortterm,sarima,packetrate,1071296.748,0.017605465,0.002334471,,,,,,,,,,,,0,1,2,0,0,0,0,n
shortterm,sarima,packetrate,1072993.627,0.042347863,0.002259594,,,,,,,,,,,,0,1,2,0,0,1,0,n
shortterm,sarima,packetrate,1071996.115,0.030667333,0.002389582,,,,,,,,,,,,0,1,2,0,0,2,0,n
shortterm,sarima,packetrate,1072548.519,0.033220667,0.002203122,,,,,,,,,,,,0,1,2,1,0,0,0,n
shortterm,sarima,packetrate,1074252.317,0.108148687,0.002350731,,,,,,,,,,,,0,1,2,1,0,1,0,n
shortterm,sarima,packetrate,1073420.781,0.067979905,0.00230721,,,,,,,,,,,,0,1,2,1,0,2,0,n
shortterm,sarima,packetrate,1070107.459,0.102633058,0.002343063,,,,,,,,,,,,0,1,2,2,0,0,0,n
shortterm,sarima,packetrate,1068907.453,0.145900008,0.002372018,,,,,,,,,,,,0,1,2,2,0,1,0,n
shortterm,sarima,packetrate,1076689.396,0.278217938,0.002535792,,,,,,,,,,,,0,1,2,2,0,2,0,n
shortterm,sarima,packetrate,1072671.591,0.031901752,0.003343377,,,,,,,,,,,,0,1,2,0,0,0,0,c
shortterm,sarima,packetrate,1074390.388,0.086058044,0.003446972,,,,,,,,,,,,0,1,2,0,0,1,0,c
shortterm,sarima,packetrate,1073389.159,0.055926519,0.003533641,,,,,,,,,,,,0,1,2,0,0,2,0,c
shortterm,sarima,packetrate,1073817.352,0.065550916,0.003338985,,,,,,,,,,,,0,1,2,1,0,0,0,c
shortterm,sarima,packetrate,1075492.351,0.205464991,0.003435744,,,,,,,,,,,,0,1,2,1,0,1,0,c
shortterm,sarima,packetrate,1074528.114,0.133291245,0.003518326,,,,,,,,,,,,0,1,2,1,0,2,0,c
shortterm,sarima,packetrate,1073935.353,0.177396539,0.003406446,,,,,,,,,,,,0,1,2,2,0,0,0,c
shortterm,sarima,packetrate,1070433.653,0.265973557,0.003489054,,,,,,,,,,,,0,1,2,2,0,1,0,c
shortterm,sarima,packetrate,1079509.094,0.433857135,0.003586741,,,,,,,,,,,,0,1,2,2,0,2,0,c
shortterm,sarima,packetrate,1076477.373,0.03201343,0.00340108,,,,,,,,,,,,0,1,2,0,0,0,0,t
shortterm,sarima,packetrate,1078212.004,0.086839763,0.003417245,,,,,,,,,,,,0,1,2,0,0,1,0,t
shortterm,sarima,packetrate,1077199.04,0.05586788,0.003861949,,,,,,,,,,,,0,1,2,0,0,2,0,t
shortterm,sarima,packetrate,1077157.174,0.065330895,0.003332923,,,,,,,,,,,,0,1,2,1,0,0,0,t
shortterm,sarima,packetrate,1079178.192,0.206381024,0.00349762,,,,,,,,,,,,0,1,2,1,0,1,0,t
shortterm,sarima,packetrate,1077920.962,0.159887841,0.003545046,,,,,,,,,,,,0,1,2,1,0,2,0,t
shortterm,sarima,packetrate,1078229.672,0.170971402,0.003366397,,,,,,,,,,,,0,1,2,2,0,0,0,t
shortterm,sarima,packetrate,1074601.172,0.265127165,0.00343573,,,,,,,,,,,,0,1,2,2,0,1,0,t
shortterm,sarima,packetrate,1080752.305,0.416307334,0.003580363,,,,,,,,,,,,0,1,2,2,0,2,0,t
shortterm,sarima,packetrate,1078916.552,0.037445181,0.003336365,,,,,,,,,,,,0,1,2,0,0,0,0,ct
shortterm,sarima,packetrate,1080649.795,0.101001703,0.0034479,,,,,,,,,,,,0,1,2,0,0,1,0,ct
shortterm,sarima,packetrate,1079644.161,0.06202054,0.003444192,,,,,,,,,,,,0,1,2,0,0,2,0,ct
shortterm,sarima,packetrate,1079241.873,0.077792381,0.003371558,,,,,,,,,,,,0,1,2,1,0,0,0,ct
shortterm,sarima,packetrate,1080252.028,0.232795513,0.003463352,,,,,,,,,,,,0,1,2,1,0,1,0,ct
shortterm,sarima,packetrate,1079982.033,0.180072285,0.003531453,,,,,,,,,,,,0,1,2,1,0,2,0,ct
shortterm,sarima,packetrate,1081726.876,0.210573227,0.003346415,,,,,,,,,,,,0,1,2,2,0,0,0,ct
shortterm,sarima,packetrate,1077492.743,0.305183256,0.00342069,,,,,,,,,,,,0,1,2,2,0,1,0,ct
shortterm,sarima,packetrate,1089622.839,0.419330325,0.003555289,,,,,,,,,,,,0,1,2,2,0,2,0,ct
shortterm,sarima,packetrate,1068338.848,0.020087444,0.002207217,,,,,,,,,,,,1,0,0,0,0,0,0,n
shortterm,sarima,packetrate,1066451.959,0.030643763,0.002130158,,,,,,,,,,,,1,0,0,0,0,1,0,n
shortterm,sarima,packetrate,1074075.941,0.052251134,0.002274926,,,,,,,,,,,,1,0,0,0,0,2,0,n
shortterm,sarima,packetrate,1414794.268,0.035617481,0.002145896,,,,,,,,,,,,1,0,0,1,0,0,0,n
shortterm,sarima,packetrate,1066976.462,0.068536455,0.0021888,,,,,,,,,,,,1,0,0,1,0,1,0,n
shortterm,sarima,packetrate,1074717.717,0.094780473,0.00222897,,,,,,,,,,,,1,0,0,1,0,2,0,n
shortterm,sarima,packetrate,1065184.655,0.05026152,0.002193417,,,,,,,,,,,,1,0,0,2,0,0,0,n
shortterm,sarima,packetrate,1074458.143,0.127515125,0.00222497,,,,,,,,,,,,1,0,0,2,0,1,0,n
shortterm,sarima,packetrate,1074725.464,0.143559052,0.002245766,,,,,,,,,,,,1,0,0,2,0,2,0,n
shortterm,sarima,packetrate,1057691.998,0.045658583,0.003161069,,,,,,,,,,,,1,0,0,0,0,0,0,c
shortterm,sarima,packetrate,1057175.922,0.060253258,0.003228763,,,,,,,,,,,,1,0,0,0,0,1,0,c
shortterm,sarima,packetrate,1063385.831,0.104521364,0.003293744,,,,,,,,,,,,1,0,0,0,0,2,0,c
shortterm,sarima,packetrate,1056390.238,0.10718984,0.003250986,,,,,,,,,,,,1,0,0,1,0,0,0,c
shortterm,sarima,packetrate,1057399.384,0.1537556,0.003253379,,,,,,,,,,,,1,0,0,1,0,1,0,c
shortterm,sarima,packetrate,1064825.923,0.227158701,0.003336071,,,,,,,,,,,,1,0,0,1,0,2,0,c
shortterm,sarima,packetrate,1064356.296,0.134264214,0.003297015,,,,,,,,,,,,1,0,0,2,0,0,0,c
shortterm,sarima,packetrate,1945384.653,0.405079929,0.003346993,,,,,,,,,,,,1,0,0,2,0,1,0,c
shortterm,sarima,packetrate,1067720.211,0.381161162,0.00338293,,,,,,,,,,,,1,0,0,2,0,2,0,c
shortterm,sarima,packetrate,1065055.498,0.045072825,0.003072124,,,,,,,,,,,,1,0,0,0,0,0,0,t
shortterm,sarima,packetrate,1063410.914,0.062369551,0.00320066,,,,,,,,,,,,1,0,0,0,0,1,0,t
shortterm,sarima,packetrate,1072150.168,0.101517372,0.003309909,,,,,,,,,,,,1,0,0,0,0,2,0,t
shortterm,sarima,packetrate,1061751.375,0.108255117,0.003281986,,,,,,,,,,,,1,0,0,1,0,0,0,t
shortterm,sarima,packetrate,1064853.607,0.131649222,0.003245853,,,,,,,,,,,,1,0,0,1,0,1,0,t
shortterm,sarima,packetrate,1072468.417,0.191428243,0.003359688,,,,,,,,,,,,1,0,0,1,0,2,0,t
shortterm,sarima,packetrate,1061968.247,0.113330959,0.003335577,,,,,,,,,,,,1,0,0,2,0,0,0,t
shortterm,sarima,packetrate,1144724.467,0.260500058,0.003330623,,,,,,,,,,,,1,0,0,2,0,1,0,t
shortterm,sarima,packetrate,1072671.177,0.278171562,0.00329704,,,,,,,,,,,,1,0,0,2,0,2,0,t
shortterm,sarima,packetrate,1056894.879,0.057180607,0.003121241,,,,,,,,,,,,1,0,0,0,0,0,0,ct
shortterm,sarima,packetrate,1056080.51,0.071093728,0.003211874,,,,,,,,,,,,1,0,0,0,0,1,0,ct
shortterm,sarima,packetrate,1062208.426,0.119705223,0.003260713,,,,,,,,,,,,1,0,0,0,0,2,0,ct
shortterm,sarima,packetrate,1055514.079,0.125228004,0.003222151,,,,,,,,,,,,1,0,0,1,0,0,0,ct
shortterm,sarima,packetrate,1056330.521,0.192152424,0.003238263,,,,,,,,,,,,1,0,0,1,0,1,0,ct
shortterm,sarima,packetrate,1064040.668,0.267590655,0.003334012,,,,,,,,,,,,1,0,0,1,0,2,0,ct
shortterm,sarima,packetrate,1063735.796,0.156981794,0.003288465,,,,,,,,,,,,1,0,0,2,0,0,0,ct
shortterm,sarima,packetrate,1871380.634,0.402174678,0.003394203,,,,,,,,,,,,1,0,0,2,0,1,0,ct
shortterm,sarima,packetrate,1066465.175,0.408051802,0.003342225,,,,,,,,,,,,1,0,0,2,0,2,0,ct
shortterm,sarima,packetrate,1066456.126,0.021669144,0.002136791,,,,,,,,,,,,1,0,1,0,0,0,0,n
shortterm,sarima,packetrate,1074086.26,0.055664926,0.002248809,,,,,,,,,,,,1,0,1,0,0,1,0,n
shortterm,sarima,packetrate,1075415.975,0.088154599,0.002263641,,,,,,,,,,,,1,0,1,0,0,2,0,n
shortterm,sarima,packetrate,1066976.726,0.066514458,0.002231438,,,,,,,,,,,,1,0,1,1,0,0,0,n
shortterm,sarima,packetrate,1165317.054,0.041451294,0.002255872,,,,,,,,,,,,1,0,1,1,0,1,0,n
shortterm,sarima,packetrate,1075715.465,0.118565702,0.002220016,,,,,,,,,,,,1,0,1,1,0,2,0,n
shortterm,sarima,packetrate,1067612.137,0.107637058,0.002266185,,,,,,,,,,,,1,0,1,2,0,0,0,n
shortterm,sarima,packetrate,1075936.31,0.165748007,0.002225522,,,,,,,,,,,,1,0,1,2,0,1,0,n
shortterm,sarima,packetrate,1075696.049,0.15538196,0.002235107,,,,,,,,,,,,1,0,1,2,0,2,0,n
shortterm,sarima,packetrate,1057423.358,0.050043187,0.003189182,,,,,,,,,,,,1,0,1,0,0,0,0,c
shortterm,sarima,packetrate,1063792.401,0.106025216,0.003258876,,,,,,,,,,,,1,0,1,0,0,1,0,c
shortterm,sarima,packetrate,1065174.44,0.171215388,0.003330719,,,,,,,,,,,,1,0,1,0,0,2,0,c
shortterm,sarima,packetrate,1057803.7,0.14198598,0.003178383,,,,,,,,,,,,1,0,1,1,0,0,0,c
shortterm,sarima,packetrate,1056526.475,0.252793994,0.003343563,,,,,,,,,,,,1,0,1,1,0,1,0,c
shortterm,sarima,packetrate,1066736.691,0.27911872,0.003353335,,,,,,,,,,,,1,0,1,1,0,2,0,c
shortterm,sarima,packetrate,1057852.091,0.270709029,0.003281091,,,,,,,,,,,,1,0,1,2,0,0,0,c
shortterm,sarima,packetrate,2101454.655,0.432610554,0.00333843,,,,,,,,,,,,1,0,1,2,0,1,0,c
shortterm,sarima,packetrate,1062386.088,0.417409269,0.00331677,,,,,,,,,,,,1,0,1,2,0,2,0,c
shortterm,sarima,packetrate,1063597.186,0.047384503,0.003226684,,,,,,,,,,,,1,0,1,0,0,0,0,t
shortterm,sarima,packetrate,1071953.178,0.113580942,0.003330924,,,,,,,,,,,,1,0,1,0,0,1,0,t
shortterm,sarima,packetrate,1073131.761,0.176763476,0.003330806,,,,,,,,,,,,1,0,1,0,0,2,0,t
shortterm,sarima,packetrate,1064691.476,0.129169933,0.003242939,,,,,,,,,,,,1,0,1,1,0,0,0,t
shortterm,sarima,packetrate,1053872.538,0.210552159,0.003350342,,,,,,,,,,,,1,0,1,1,0,1,0,t
shortterm,sarima,packetrate,1072881.355,0.239080623,0.003369244,,,,,,,,,,,,1,0,1,1,0,2,0,t
shortterm,sarima,packetrate,1067683.284,0.216655406,0.003298546,,,,,,,,,,,,1,0,1,2,0,0,0,t
shortterm,sarima,packetrate,1159941.214,0.353441424,0.003369704,,,,,,,,,,,,1,0,1,2,0,1,0,t
shortterm,sarima,packetrate,1073479.677,0.292884667,0.003362813,,,,,,,,,,,,1,0,1,2,0,2,0,t
shortterm,sarima,packetrate,1057003.996,0.056709332,0.003195218,,,,,,,,,,,,1,0,1,0,0,0,0,ct
shortterm,sarima,packetrate,1063130.309,0.127189201,0.003258363,,,,,,,,,,,,1,0,1,0,0,1,0,ct
shortterm,sarima,packetrate,1064479.058,0.201369084,0.003330702,,,,,,,,,,,,1,0,1,0,0,2,0,ct
shortterm,sarima,packetrate,1057230.957,0.168551992,0.003218373,,,,,,,,,,,,1,0,1,1,0,0,0,ct
shortterm,sarima,packetrate,1061063.946,0.321783834,0.003299654,,,,,,,,,,,,1,0,1,1,0,1,0,ct
shortterm,sarima,packetrate,1066315.144,0.301815482,0.003352561,,,,,,,,,,,,1,0,1,1,0,2,0,ct
shortterm,sarima,packetrate,1058044.173,0.301066926,0.003274971,,,,,,,,,,,,1,0,1,2,0,0,0,ct
shortterm,sarima,packetrate,2043888.957,0.459360771,0.003355523,,,,,,,,,,,,1,0,1,2,0,1,0,ct
shortterm,sarima,packetrate,1061384.038,0.447529179,0.003340486,,,,,,,,,,,,1,0,1,2,0,2,0,ct
shortterm,sarima,packetrate,1074071.858,0.029507814,0.002260188,,,,,,,,,,,,1,0,2,0,0,0,0,n
shortterm,sarima,packetrate,1073765.405,0.065005824,0.00225445,,,,,,,,,,,,1,0,2,0,0,1,0,n
shortterm,sarima,packetrate,1078616.482,0.094232506,0.002302739,,,,,,,,,,,,1,0,2,0,0,2,0,n
shortterm,sarima,packetrate,1074717.72,0.090669049,0.002257908,,,,,,,,,,,,1,0,2,1,0,0,0,n
shortterm,sarima,packetrate,1075674.226,0.117044909,0.00223824,,,,,,,,,,,,1,0,2,1,0,1,0,n
shortterm,sarima,packetrate,1124793.61,0.063969492,0.002263162,,,,,,,,,,,,1,0,2,1,0,2,0,n
shortterm,sarima,packetrate,1074696.058,0.147764133,0.002241971,,,,,,,,,,,,1,0,2,2,0,0,0,n
shortterm,sarima,packetrate,1072403.523,0.253537489,0.002342816,,,,,,,,,,,,1,0,2,2,0,1,0,n
